DATE,PERIOD,VERSION,SUBSIDIARY,ACCOUNT_NUM,LOCATION,DEPARTMENT,COST_CENTER,AMOUNT,QUANTITY,MEMO,STATUS
,202406,Budget FY2024,PPACANADA,57000,,Retail,RetailVN,900,,,
,202406,Budget FY2024,PPACANADA,60000,,Retail,RetailVN,5833,,,
,202406,Budget FY2024,PPACANADA,60200,,Retail,RetailVN,2000,,,
,202406,Budget FY2024,PPACANADA,68000,,Retail,RetailVN,9800,,,
,202406,Budget FY2024,PPACANADA,68150,,Retail,RetailVN,800,,,
,202406,Budget FY2024,PPACANADA,64550,,Retail,RetailVN,100,,,
,202407,Budget FY2024,PPACANADA,40100,,Retail,RetailVN,318532,,,
,202407,Budget FY2024,PPACANADA,41100,,Retail,RetailVN,28668,,,
,202407,Budget FY2024,PPACANADA,41600,,Retail,RetailVN,38224,,,
,202407,Budget FY2024,PPACANADA,50100,,Retail,RetailVN,71868,,,
,202407,Budget FY2024,PPACANADA,57000,,Retail,RetailVN,900,,,
,202407,Budget FY2024,PPACANADA,60000,,Retail,RetailVN,5833,,,
,202407,Budget FY2024,PPACANADA,60200,,Retail,RetailVN,2000,,,
,202407,Budget FY2024,PPACANADA,68000,,Retail,RetailVN,9800,,,
,202407,Budget FY2024,PPACANADA,68150,,Retail,RetailVN,5400,,,
,202407,Budget FY2024,PPACANADA,64550,,Retail,RetailVN,820,,,
,202408,Budget FY2024,PPACANADA,40100,,Retail,RetailVN,339773,,,
,202408,Budget FY2024,PPACANADA,41100,,Retail,RetailVN,30580,,,
,202408,Budget FY2024,PPACANADA,41600,,Retail,RetailVN,40773,,,
,202408,Budget FY2024,PPACANADA,50100,,Retail,RetailVN,69440,,,
,202408,Budget FY2024,PPACANADA,57000,,Retail,RetailVN,900,,,
,202408,Budget FY2024,PPACANADA,60000,,Retail,RetailVN,5833,,,
,202408,Budget FY2024,PPACANADA,60200,,Retail,RetailVN,3500,,,
,202408,Budget FY2024,PPACANADA,68000,,Retail,RetailVN,9800,,,
,202408,Budget FY2024,PPACANADA,68150,,Retail,RetailVN,800,,,
,202408,Budget FY2024,PPACANADA,64550,,Retail,RetailVN,500,,,
,202409,Budget FY2024,PPACANADA,40100,,Retail,RetailVN,228693,,,
,202409,Budget FY2024,PPACANADA,41100,,Retail,RetailVN,20582,,,
,202409,Budget FY2024,PPACANADA,41600,,Retail,RetailVN,27443,,,
,202409,Budget FY2024,PPACANADA,50100,,Retail,RetailVN,55555,,,
,202409,Budget FY2024,PPACANADA,57000,,Retail,RetailVN,900,,,
,202409,Budget FY2024,PPACANADA,60000,,Retail,RetailVN,5833,,,
,202409,Budget FY2024,PPACANADA,60200,,Retail,RetailVN,2000,,,
,202409,Budget FY2024,PPACANADA,68000,,Retail,RetailVN,9800,,,
,202409,Budget FY2024,PPACANADA,68150,,Retail,RetailVN,800,,,
,202409,Budget FY2024,PPACANADA,64550,,Retail,RetailVN,200,,,
,202410,Budget FY2024,PPACANADA,40100,,Retail,RetailVN,186654,,,
,202410,Budget FY2024,PPACANADA,41100,,Retail,RetailVN,16799,,,
,202410,Budget FY2024,PPACANADA,41600,,Retail,RetailVN,22398,,,
,202410,Budget FY2024,PPACANADA,50100,,Retail,RetailVN,44561,,,
,202410,Budget FY2024,PPACANADA,57000,,Retail,RetailVN,900,,,
,202410,Budget FY2024,PPACANADA,60000,,Retail,RetailVN,5833,,,
,202410,Budget FY2024,PPACANADA,60200,,Retail,RetailVN,2000,,,
,202410,Budget FY2024,PPACANADA,68000,,Retail,RetailVN,9800,,,
,202410,Budget FY2024,PPACANADA,68150,,Retail,RetailVN,4800,,,
,202410,Budget FY2024,PPACANADA,64550,,Retail,RetailVN,100,,,
,202411,Budget FY2024,PPACANADA,40100,,Retail,RetailVN,193744,,,
,202411,Budget FY2024,PPACANADA,41100,,Retail,RetailVN,17437,,,
,202411,Budget FY2024,PPACANADA,41600,,Retail,RetailVN,23249,,,
,202411,Budget FY2024,PPACANADA,50100,,Retail,RetailVN,43178,,,
,202411,Budget FY2024,PPACANADA,57000,,Retail,RetailVN,900,,,
,202411,Budget FY2024,PPACANADA,60000,,Retail,RetailVN,5833,,,
,202411,Budget FY2024,PPACANADA,60200,,Retail,RetailVN,2000,,,
,202411,Budget FY2024,PPACANADA,68000,,Retail,RetailVN,9800,,,
,202411,Budget FY2024,PPACANADA,68150,,Retail,RetailVN,800,,,
,202411,Budget FY2024,PPACANADA,64550,,Retail,RetailVN,820,,,
,202412,Budget FY2024,PPACANADA,40100,,Retail,RetailVN,227386,,,
,202412,Budget FY2024,PPACANADA,41100,,Retail,RetailVN,20465,,,
,202412,Budget FY2024,PPACANADA,41600,,Retail,RetailVN,27286,,,
,202412,Budget FY2024,PPACANADA,50100,,Retail,RetailVN,49831,,,
,202412,Budget FY2024,PPACANADA,57000,,Retail,RetailVN,900,,,
,202412,Budget FY2024,PPACANADA,60000,,Retail,RetailVN,5833,,,
,202412,Budget FY2024,PPACANADA,60200,,Retail,RetailVN,2000,,,
,202412,Budget FY2024,PPACANADA,68000,,Retail,RetailVN,9800,,,
,202412,Budget FY2024,PPACANADA,68150,,Retail,RetailVN,800,,,
,202412,Budget FY2024,PPACANADA,64550,,Retail,RetailVN,100,,,
,202401,Budget FY2024,PPACANADA,40100,,Retail,RetailTO,185801,,,
,202401,Budget FY2024,PPACANADA,41100,,Retail,RetailTO,16722,,,
,202401,Budget FY2024,PPACANADA,41600,,Retail,RetailTO,22296,,,
,202401,Budget FY2024,PPACANADA,50100,,Retail,RetailTO,37004,,,
,202401,Budget FY2024,PPACANADA,57000,,Retail,RetailTO,900,,,
,202401,Budget FY2024,PPACANADA,60000,,Retail,RetailTO,9833,,,
,202401,Budget FY2024,PPACANADA,60200,,Retail,RetailTO,2000,,,
,202401,Budget FY2024,PPACANADA,68000,,Retail,RetailTO,15500,,,
,202401,Budget FY2024,PPACANADA,68150,,Retail,RetailTO,3300,,,
,202401,Budget FY2024,PPACANADA,64550,,Retail,RetailTO,700,,,
,202402,Budget FY2024,PPACANADA,40100,,Retail,RetailTO,340255,,,
,202402,Budget FY2024,PPACANADA,41100,,Retail,RetailTO,30623,,,
,202402,Budget FY2024,PPACANADA,41600,,Retail,RetailTO,40831,,,
,202402,Budget FY2024,PPACANADA,50100,,Retail,RetailTO,70614,,,
,202402,Budget FY2024,PPACANADA,57000,,Retail,RetailTO,900,,,
,202402,Budget FY2024,PPACANADA,60000,,Retail,RetailTO,9833,,,
,202402,Budget FY2024,PPACANADA,60200,,Retail,RetailTO,2000,,,
,202402,Budget FY2024,PPACANADA,68000,,Retail,RetailTO,15500,,,
,202402,Budget FY2024,PPACANADA,68150,,Retail,RetailTO,800,,,
,202402,Budget FY2024,PPACANADA,64550,,Retail,RetailTO,100,,,
,202403,Budget FY2024,PPACANADA,40100,,Retail,RetailTO,343525,,,
,202403,Budget FY2024,PPACANADA,41100,,Retail,RetailTO,30917,,,
,202403,Budget FY2024,PPACANADA,41600,,Retail,RetailTO,41223,,,
,202403,Budget FY2024,PPACANADA,50100,,Retail,RetailTO,77806,,,
,202403,Budget FY2024,PPACANADA,57000,,Retail,RetailTO,900,,,
,202403,Budget FY2024,PPACANADA,60000,,Retail,RetailTO,9833,,,
,202403,Budget FY2024,PPACANADA,60200,,Retail,RetailTO,2000,,,
,202403,Budget FY2024,PPACANADA,68000,,Retail,RetailTO,15500,,,
,202403,Budget FY2024,PPACANADA,68150,,Retail,RetailTO,800,,,
,202403,Budget FY2024,PPACANADA,64550,,Retail,RetailTO,100,,,
,202404,Budget FY2024,PPACANADA,40100,,Retail,RetailTO,266633,,,
,202404,Budget FY2024,PPACANADA,41100,,Retail,RetailTO,23997,,,
,202404,Budget FY2024,PPACANADA,41600,,Retail,RetailTO,31996,,,
,202404,Budget FY2024,PPACANADA,50100,,Retail,RetailTO,58832,,,
,202404,Budget FY2024,PPACANADA,57000,,Retail,RetailTO,900,,,
,202404,Budget FY2024,PPACANADA,60000,,Retail,RetailTO,9833,,,
,202404,Budget FY2024,PPACANADA,60200,,Retail,RetailTO,2000,,,
,202404,Budget FY2024,PPACANADA,68000,,Retail,RetailTO,15500,,,
,202404,Budget FY2024,PPACANADA,68150,,Retail,RetailTO,3300,,,
,202404,Budget FY2024,PPACANADA,64550,,Retail,RetailTO,100,,,
,202405,Budget FY2024,PPACANADA,40100,,Retail,RetailTO,241433,,,
,202405,Budget FY2024,PPACANADA,41100,,Retail,RetailTO,21729,,,
,202405,Budget FY2024,PPACANADA,41600,,Retail,RetailTO,28972,,,
,202405,Budget FY2024,PPACANADA,50100,,Retail,RetailTO,56781,,,
,202405,Budget FY2024,PPACANADA,57000,,Retail,RetailTO,900,,,
,202405,Budget FY2024,PPACANADA,60000,,Retail,RetailTO,9833,,,
,202405,Budget FY2024,PPACANADA,60200,,Retail,RetailTO,2000,,,
,202405,Budget FY2024,PPACANADA,68000,,Retail,RetailTO,15500,,,
,202405,Budget FY2024,PPACANADA,68150,,Retail,RetailTO,800,,,
,202405,Budget FY2024,PPACANADA,64550,,Retail,RetailTO,700,,,
,202406,Budget FY2024,PPACANADA,40100,,Retail,RetailTO,255776,,,
,202406,Budget FY2024,PPACANADA,41100,,Retail,RetailTO,23020,,,
,202406,Budget FY2024,PPACANADA,41600,,Retail,RetailTO,30693,,,
,202406,Budget FY2024,PPACANADA,50100,,Retail,RetailTO,59204,,,
,202406,Budget FY2024,PPACANADA,57000,,Retail,RetailTO,900,,,
,202406,Budget FY2024,PPACANADA,60000,,Retail,RetailTO,9833,,,
,202406,Budget FY2024,PPACANADA,60200,,Retail,RetailTO,2000,,,
,202406,Budget FY2024,PPACANADA,68000,,Retail,RetailTO,15500,,,
,202406,Budget FY2024,PPACANADA,68150,,Retail,RetailTO,800,,,
,202406,Budget FY2024,PPACANADA,64550,,Retail,RetailTO,100,,,
,202407,Budget FY2024,PPACANADA,40100,,Retail,RetailTO,318532,,,
,202407,Budget FY2024,PPACANADA,41100,,Retail,RetailTO,28668,,,
,202407,Budget FY2024,PPACANADA,41600,,Retail,RetailTO,38224,,,
,202407,Budget FY2024,PPACANADA,50100,,Retail,RetailTO,71868,,,
,202407,Budget FY2024,PPACANADA,57000,,Retail,RetailTO,900,,,
,202407,Budget FY2024,PPACANADA,60000,,Retail,RetailTO,9833,,,
,202407,Budget FY2024,PPACANADA,60200,,Retail,RetailTO,2000,,,
,202407,Budget FY2024,PPACANADA,68000,,Retail,RetailTO,15500,,,
,202407,Budget FY2024,PPACANADA,68150,,Retail,RetailTO,4400,,,
,202407,Budget FY2024,PPACANADA,64550,,Retail,RetailTO,700,,,
,202408,Budget FY2024,PPACANADA,40100,,Retail,RetailTO,339773,,,
,202408,Budget FY2024,PPACANADA,41100,,Retail,RetailTO,30580,,,
,202408,Budget FY2024,PPACANADA,41600,,Retail,RetailTO,40773,,,
,202408,Budget FY2024,PPACANADA,50100,,Retail,RetailTO,69440,,,
,202408,Budget FY2024,PPACANADA,57000,,Retail,RetailTO,900,,,
,202408,Budget FY2024,PPACANADA,60000,,Retail,RetailTO,9833,,,
,202408,Budget FY2024,PPACANADA,60200,,Retail,RetailTO,3500,,,
,202408,Budget FY2024,PPACANADA,68000,,Retail,RetailTO,15500,,,
,202408,Budget FY2024,PPACANADA,68150,,Retail,RetailTO,800,,,
,202408,Budget FY2024,PPACANADA,64550,,Retail,RetailTO,500,,,
,202409,Budget FY2024,PPACANADA,40100,,Retail,RetailTO,228693,,,
,202409,Budget FY2024,PPACANADA,41100,,Retail,RetailTO,20582,,,
,202409,Budget FY2024,PPACANADA,41600,,Retail,RetailTO,27443,,,
,202409,Budget FY2024,PPACANADA,50100,,Retail,RetailTO,55555,,,
,202409,Budget FY2024,PPACANADA,57000,,Retail,RetailTO,900,,,
,202409,Budget FY2024,PPACANADA,60000,,Retail,RetailTO,9833,,,
,202409,Budget FY2024,PPACANADA,60200,,Retail,RetailTO,2000,,,
,202409,Budget FY2024,PPACANADA,68000,,Retail,RetailTO,15500,,,
,202409,Budget FY2024,PPACANADA,68150,,Retail,RetailTO,800,,,
,202409,Budget FY2024,PPACANADA,64550,,Retail,RetailTO,200,,,
,202410,Budget FY2024,PPACANADA,40100,,Retail,RetailTO,186654,,,
,202410,Budget FY2024,PPACANADA,41100,,Retail,RetailTO,16799,,,
,202410,Budget FY2024,PPACANADA,41600,,Retail,RetailTO,22398,,,
,202410,Budget FY2024,PPACANADA,50100,,Retail,RetailTO,44561,,,
,202410,Budget FY2024,PPACANADA,57000,,Retail,RetailTO,900,,,
,202410,Budget FY2024,PPACANADA,60000,,Retail,RetailTO,9833,,,
,202410,Budget FY2024,PPACANADA,60200,,Retail,RetailTO,2000,,,
,202410,Budget FY2024,PPACANADA,68000,,Retail,RetailTO,15500,,,
,202410,Budget FY2024,PPACANADA,68150,,Retail,RetailTO,3800,,,
,202410,Budget FY2024,PPACANADA,64550,,Retail,RetailTO,100,,,
,202411,Budget FY2024,PPACANADA,40100,,Retail,RetailTO,193744,,,
,202411,Budget FY2024,PPACANADA,41100,,Retail,RetailTO,17437,,,
,202411,Budget FY2024,PPACANADA,41600,,Retail,RetailTO,23249,,,
,202411,Budget FY2024,PPACANADA,50100,,Retail,RetailTO,43178,,,
,202411,Budget FY2024,PPACANADA,57000,,Retail,RetailTO,900,,,
,202411,Budget FY2024,PPACANADA,60000,,Retail,RetailTO,9833,,,
,202411,Budget FY2024,PPACANADA,60200,,Retail,RetailTO,2000,,,
,202411,Budget FY2024,PPACANADA,68000,,Retail,RetailTO,15500,,,
,202411,Budget FY2024,PPACANADA,68150,,Retail,RetailTO,800,,,
,202411,Budget FY2024,PPACANADA,64550,,Retail,RetailTO,700,,,
,202412,Budget FY2024,PPACANADA,40100,,Retail,RetailTO,227386,,,
,202412,Budget FY2024,PPACANADA,41100,,Retail,RetailTO,20465,,,
,202412,Budget FY2024,PPACANADA,41600,,Retail,RetailTO,27286,,,
,202412,Budget FY2024,PPACANADA,50100,,Retail,RetailTO,49831,,,
,202412,Budget FY2024,PPACANADA,57000,,Retail,RetailTO,900,,,
,202412,Budget FY2024,PPACANADA,60000,,Retail,RetailTO,9833,,,
,202412,Budget FY2024,PPACANADA,60200,,Retail,RetailTO,2000,,,
,202412,Budget FY2024,PPACANADA,68000,,Retail,RetailTO,15500,,,
,202412,Budget FY2024,PPACANADA,68150,,Retail,RetailTO,800,,,
,202412,Budget FY2024,PPACANADA,64550,,Retail,RetailTO,100,,,
,202401,Budget FY2024,PPACANADA,40100,,Retail,RetailCG,193122,,,
,202401,Budget FY2024,PPACANADA,41100,,Retail,RetailCG,17381,,,
,202401,Budget FY2024,PPACANADA,41600,,Retail,RetailCG,23175,,,
,202401,Budget FY2024,PPACANADA,50100,,Retail,RetailCG,38462,,,
,202401,Budget FY2024,PPACANADA,60000,,Retail,RetailCG,5417,,,
,202401,Budget FY2024,PPACANADA,60200,,Retail,RetailCG,2000,,,
,202401,Budget FY2024,PPACANADA,68000,,Retail,RetailCG,9800,,,
,202401,Budget FY2024,PPACANADA,68150,,Retail,RetailCG,3300,,,
,202401,Budget FY2024,PPACANADA,64550,,Retail,RetailCG,700,,,
,202402,Budget FY2024,PPACANADA,40100,,Retail,RetailCG,186356,,,
,202402,Budget FY2024,PPACANADA,41100,,Retail,RetailCG,16772,,,
,202402,Budget FY2024,PPACANADA,41600,,Retail,RetailCG,22363,,,
,202402,Budget FY2024,PPACANADA,50100,,Retail,RetailCG,38675,,,
,202402,Budget FY2024,PPACANADA,60000,,Retail,RetailCG,5417,,,
,202402,Budget FY2024,PPACANADA,60200,,Retail,RetailCG,2000,,,
,202402,Budget FY2024,PPACANADA,68000,,Retail,RetailCG,9800,,,
,202402,Budget FY2024,PPACANADA,68150,,Retail,RetailCG,800,,,
,202402,Budget FY2024,PPACANADA,64550,,Retail,RetailCG,100,,,
,202403,Budget FY2024,PPACANADA,40100,,Retail,RetailCG,191691,,,
,202403,Budget FY2024,PPACANADA,41100,,Retail,RetailCG,17252,,,
,202403,Budget FY2024,PPACANADA,41600,,Retail,RetailCG,23003,,,
,202403,Budget FY2024,PPACANADA,50100,,Retail,RetailCG,43417,,,
,202403,Budget FY2024,PPACANADA,60000,,Retail,RetailCG,5417,,,
,202403,Budget FY2024,PPACANADA,60200,,Retail,RetailCG,2000,,,
,202403,Budget FY2024,PPACANADA,68000,,Retail,RetailCG,9800,,,
,202403,Budget FY2024,PPACANADA,68150,,Retail,RetailCG,800,,,
,202403,Budget FY2024,PPACANADA,64550,,Retail,RetailCG,100,,,
,202404,Budget FY2024,PPACANADA,40100,,Retail,RetailCG,165396,,,
,202404,Budget FY2024,PPACANADA,41100,,Retail,RetailCG,14886,,,
,202404,Budget FY2024,PPACANADA,41600,,Retail,RetailCG,19848,,,
,202404,Budget FY2024,PPACANADA,50100,,Retail,RetailCG,36494,,,
,202404,Budget FY2024,PPACANADA,60000,,Retail,RetailCG,5417,,,
,202404,Budget FY2024,PPACANADA,60200,,Retail,RetailCG,2000,,,
,202404,Budget FY2024,PPACANADA,68000,,Retail,RetailCG,9800,,,
,202404,Budget FY2024,PPACANADA,68150,,Retail,RetailCG,3300,,,
,202404,Budget FY2024,PPACANADA,64550,,Retail,RetailCG,100,,,
,202405,Budget FY2024,PPACANADA,40100,,Retail,RetailCG,134666,,,
,202405,Budget FY2024,PPACANADA,41100,,Retail,RetailCG,12120,,,
,202405,Budget FY2024,PPACANADA,41600,,Retail,RetailCG,16160,,,
,202405,Budget FY2024,PPACANADA,50100,,Retail,RetailCG,31671,,,
,202405,Budget FY2024,PPACANADA,60000,,Retail,RetailCG,5417,,,
,202405,Budget FY2024,PPACANADA,60200,,Retail,RetailCG,2000,,,
,202405,Budget FY2024,PPACANADA,68000,,Retail,RetailCG,9800,,,
,202405,Budget FY2024,PPACANADA,68150,,Retail,RetailCG,800,,,
,202405,Budget FY2024,PPACANADA,64550,,Retail,RetailCG,700,,,
,202406,Budget FY2024,PPACANADA,40100,,Retail,RetailCG,163806,,,
,202406,Budget FY2024,PPACANADA,41100,,Retail,RetailCG,14743,,,
,202406,Budget FY2024,PPACANADA,41600,,Retail,RetailCG,19657,,,
,202406,Budget FY2024,PPACANADA,50100,,Retail,RetailCG,37916,,,
,202406,Budget FY2024,PPACANADA,60000,,Retail,RetailCG,5417,,,
,202406,Budget FY2024,PPACANADA,60200,,Retail,RetailCG,2000,,,
,202406,Budget FY2024,PPACANADA,68000,,Retail,RetailCG,9800,,,
,202406,Budget FY2024,PPACANADA,68150,,Retail,RetailCG,800,,,
,202406,Budget FY2024,PPACANADA,64550,,Retail,RetailCG,100,,,
,202407,Budget FY2024,PPACANADA,40100,,Retail,RetailCG,165171,,,
,202407,Budget FY2024,PPACANADA,41100,,Retail,RetailCG,14865,,,
,202407,Budget FY2024,PPACANADA,41600,,Retail,RetailCG,19821,,,
,202407,Budget FY2024,PPACANADA,50100,,Retail,RetailCG,37267,,,
,202407,Budget FY2024,PPACANADA,60000,,Retail,RetailCG,5417,,,
,202407,Budget FY2024,PPACANADA,60200,,Retail,RetailCG,2000,,,
,202407,Budget FY2024,PPACANADA,68000,,Retail,RetailCG,9800,,,
,202407,Budget FY2024,PPACANADA,68150,,Retail,RetailCG,4400,,,
,202407,Budget FY2024,PPACANADA,64550,,Retail,RetailCG,700,,,
,202408,Budget FY2024,PPACANADA,40100,,Retail,RetailCG,196023,,,
,202408,Budget FY2024,PPACANADA,41100,,Retail,RetailCG,17642,,,
,202408,Budget FY2024,PPACANADA,41600,,Retail,RetailCG,23523,,,
,202408,Budget FY2024,PPACANADA,50100,,Retail,RetailCG,40062,,,
,202408,Budget FY2024,PPACANADA,60000,,Retail,RetailCG,5417,,,
,202408,Budget FY2024,PPACANADA,60200,,Retail,RetailCG,3500,,,
,202408,Budget FY2024,PPACANADA,68000,,Retail,RetailCG,9800,,,
,202408,Budget FY2024,PPACANADA,68150,,Retail,RetailCG,800,,,
,202408,Budget FY2024,PPACANADA,64550,,Retail,RetailCG,500,,,
,202409,Budget FY2024,PPACANADA,40100,,Retail,RetailCG,156818,,,
,202409,Budget FY2024,PPACANADA,41100,,Retail,RetailCG,14114,,,
,202409,Budget FY2024,PPACANADA,41600,,Retail,RetailCG,18818,,,
,202409,Budget FY2024,PPACANADA,50100,,Retail,RetailCG,38095,,,
,202409,Budget FY2024,PPACANADA,60000,,Retail,RetailCG,5417,,,
,202409,Budget FY2024,PPACANADA,60200,,Retail,RetailCG,2000,,,
,202409,Budget FY2024,PPACANADA,68000,,Retail,RetailCG,9800,,,
,202409,Budget FY2024,PPACANADA,68150,,Retail,RetailCG,800,,,
,202409,Budget FY2024,PPACANADA,64550,,Retail,RetailCG,200,,,
,202410,Budget FY2024,PPACANADA,40100,,Retail,RetailCG,1307,,,
,202410,Budget FY2024,PPACANADA,41100,,Retail,RetailCG,118,,,
,202410,Budget FY2024,PPACANADA,41600,,Retail,RetailCG,157,,,
,202410,Budget FY2024,PPACANADA,50100,,Retail,RetailCG,312,,,
,202410,Budget FY2024,PPACANADA,60000,,Retail,RetailCG,5417,,,
,202410,Budget FY2024,PPACANADA,60200,,Retail,RetailCG,2000,,,
,202410,Budget FY2024,PPACANADA,68000,,Retail,RetailCG,9800,,,
,202410,Budget FY2024,PPACANADA,68150,,Retail,RetailCG,3800,,,
,202410,Budget FY2024,PPACANADA,64550,,Retail,RetailCG,100,,,
,202411,Budget FY2024,PPACANADA,40100,,Retail,RetailCG,135909,,,
,202411,Budget FY2024,PPACANADA,41100,,Retail,RetailCG,12232,,,
,202411,Budget FY2024,PPACANADA,41600,,Retail,RetailCG,16309,,,
,202411,Budget FY2024,PPACANADA,50100,,Retail,RetailCG,30289,,,
,202411,Budget FY2024,PPACANADA,60000,,Retail,RetailCG,5417,,,
,202411,Budget FY2024,PPACANADA,60200,,Retail,RetailCG,2000,,,
,202411,Budget FY2024,PPACANADA,68000,,Retail,RetailCG,9800,,,
,202411,Budget FY2024,PPACANADA,68150,,Retail,RetailCG,800,,,
,202411,Budget FY2024,PPACANADA,64550,,Retail,RetailCG,700,,,
,202412,Budget FY2024,PPACANADA,40100,,Retail,RetailCG,156818,,,
,202412,Budget FY2024,PPACANADA,41100,,Retail,RetailCG,14114,,,
,202412,Budget FY2024,PPACANADA,41600,,Retail,RetailCG,18818,,,
,202412,Budget FY2024,PPACANADA,50100,,Retail,RetailCG,34366,,,
,202412,Budget FY2024,PPACANADA,60000,,Retail,RetailCG,5417,,,
,202412,Budget FY2024,PPACANADA,60200,,Retail,RetailCG,2000,,,
,202412,Budget FY2024,PPACANADA,68000,,Retail,RetailCG,9800,,,
,202412,Budget FY2024,PPACANADA,68150,,Retail,RetailCG,800,,,
,202412,Budget FY2024,PPACANADA,64550,,Retail,RetailCG,100,,,
,202401,Budget FY2024,PPACANADA,40100,,Retail,RetailTO2,34091,,,
,202401,Budget FY2024,PPACANADA,41100,,Retail,RetailTO2,3068,,,
,202401,Budget FY2024,PPACANADA,41600,,Retail,RetailTO2,4091,,,
,202401,Budget FY2024,PPACANADA,50100,,Retail,RetailTO2,6790,,,
,202401,Budget FY2024,PPACANADA,68000,,Retail,RetailTO2,15000,,,
,202401,Budget FY2024,PPACANADA,68150,,Retail,RetailTO2,3300,,,
,202401,Budget FY2024,PPACANADA,64550,,Retail,RetailTO2,700,,,
,202402,Budget FY2024,PPACANADA,40100,,Retail,RetailTO2,37500,,,
,202402,Budget FY2024,PPACANADA,41100,,Retail,RetailTO2,3375,,,
,202402,Budget FY2024,PPACANADA,41600,,Retail,RetailTO2,4500,,,
,202402,Budget FY2024,PPACANADA,50100,,Retail,RetailTO2,7782,,,
,202402,Budget FY2024,PPACANADA,68000,,Retail,RetailTO2,15000,,,
,202402,Budget FY2024,PPACANADA,68150,,Retail,RetailTO2,800,,,
,202402,Budget FY2024,PPACANADA,64550,,Retail,RetailTO2,100,,,
,202403,Budget FY2024,PPACANADA,40100,,Retail,RetailTO2,41250,,,
,202403,Budget FY2024,PPACANADA,41100,,Retail,RetailTO2,3713,,,
,202403,Budget FY2024,PPACANADA,41600,,Retail,RetailTO2,4950,,,
,202403,Budget FY2024,PPACANADA,50100,,Retail,RetailTO2,9343,,,
,202403,Budget FY2024,PPACANADA,68000,,Retail,RetailTO2,15000,,,
,202403,Budget FY2024,PPACANADA,68150,,Retail,RetailTO2,800,,,
,202403,Budget FY2024,PPACANADA,64550,,Retail,RetailTO2,100,,,
,202404,Budget FY2024,PPACANADA,40100,,Retail,RetailTO2,45375,,,
,202404,Budget FY2024,PPACANADA,41100,,Retail,RetailTO2,4084,,,
,202404,Budget FY2024,PPACANADA,41600,,Retail,RetailTO2,5445,,,
,202404,Budget FY2024,PPACANADA,50100,,Retail,RetailTO2,10012,,,
,202404,Budget FY2024,PPACANADA,68000,,Retail,RetailTO2,15000,,,
,202404,Budget FY2024,PPACANADA,68150,,Retail,RetailTO2,3300,,,
,202404,Budget FY2024,PPACANADA,64550,,Retail,RetailTO2,100,,,
,202405,Budget FY2024,PPACANADA,40100,,Retail,RetailTO2,49913,,,
,202405,Budget FY2024,PPACANADA,41100,,Retail,RetailTO2,4492,,,
,202405,Budget FY2024,PPACANADA,41600,,Retail,RetailTO2,5990,,,
,202405,Budget FY2024,PPACANADA,50100,,Retail,RetailTO2,11739,,,
,202405,Budget FY2024,PPACANADA,68000,,Retail,RetailTO2,15000,,,
,202405,Budget FY2024,PPACANADA,68150,,Retail,RetailTO2,800,,,
,202405,Budget FY2024,PPACANADA,64550,,Retail,RetailTO2,700,,,
,202406,Budget FY2024,PPACANADA,40100,,Retail,RetailTO2,57399,,,
,202406,Budget FY2024,PPACANADA,41100,,Retail,RetailTO2,5166,,,
,202406,Budget FY2024,PPACANADA,41600,,Retail,RetailTO2,6888,,,
,202406,Budget FY2024,PPACANADA,50100,,Retail,RetailTO2,13286,,,
,202406,Budget FY2024,PPACANADA,68000,,Retail,RetailTO2,15000,,,
,202406,Budget FY2024,PPACANADA,68150,,Retail,RetailTO2,800,,,
,202406,Budget FY2024,PPACANADA,64550,,Retail,RetailTO2,100,,,
,202407,Budget FY2024,PPACANADA,40100,,Retail,RetailTO2,57399,,,
,202407,Budget FY2024,PPACANADA,41100,,Retail,RetailTO2,5166,,,
,202407,Budget FY2024,PPACANADA,41600,,Retail,RetailTO2,6888,,,
,202407,Budget FY2024,PPACANADA,50100,,Retail,RetailTO2,12951,,,
,202407,Budget FY2024,PPACANADA,68000,,Retail,RetailTO2,15000,,,
,202407,Budget FY2024,PPACANADA,68150,,Retail,RetailTO2,4400,,,
,202407,Budget FY2024,PPACANADA,64550,,Retail,RetailTO2,700,,,
,202408,Budget FY2024,PPACANADA,40100,,Retail,RetailTO2,57399,,,
,202408,Budget FY2024,PPACANADA,41100,,Retail,RetailTO2,5166,,,
,202408,Budget FY2024,PPACANADA,41600,,Retail,RetailTO2,6888,,,
,202408,Budget FY2024,PPACANADA,50100,,Retail,RetailTO2,11731,,,
,202408,Budget FY2024,PPACANADA,68000,,Retail,RetailTO2,15000,,,
,202408,Budget FY2024,PPACANADA,68150,,Retail,RetailTO2,800,,,
,202408,Budget FY2024,PPACANADA,64550,,Retail,RetailTO2,500,,,
,202409,Budget FY2024,PPACANADA,40100,,Retail,RetailTO2,57399,,,
,202409,Budget FY2024,PPACANADA,41100,,Retail,RetailTO2,5166,,,
,202409,Budget FY2024,PPACANADA,41600,,Retail,RetailTO2,6888,,,
,202409,Budget FY2024,PPACANADA,50100,,Retail,RetailTO2,13944,,,
,202409,Budget FY2024,PPACANADA,68000,,Retail,RetailTO2,15000,,,
,202409,Budget FY2024,PPACANADA,68150,,Retail,RetailTO2,800,,,
,202409,Budget FY2024,PPACANADA,64550,,Retail,RetailTO2,200,,,
